Date,DIA,DLN,DOG,DRIP,DSLV,DUST,DVY,DWTI,DXD,DXJ,EDC,EDZ,EEM,EEMV,EFA
9/13/2006,539706784.7,2556352,3281800,,,,30837247.07,,1603314.073,1040704,,,1655915540,,148919250
9/14/2006,483062828.4,594990,2423159.928,,,,18860376.85,,1009494.046,531274.0206,,,1293455423,,154707854.7
9/15/2006,886829567.3,872458.9839,4089435.122,,,,23283359.3,,2213078.933,284570.011,,,1667966412,,213726800.4
9/18/2006,812856458.9,736576,4573000,,,,31381350,,927497.9859,155009.994,,,1679577633,,216975021.7
9/19/2006,1003146547,628371.9768,6233574.908,,,,34074359.54,,1729200,205119.996,,,3416001267,,197839071
9/20/2006,1034609450,282827.9948,5071020.152,,,,23151308.96,,1144176.035,1159200,,,3904879006,,197773319.9
9/21/2006,992274321.8,720195.0266,5610176,,,,22503935.32,,1804256.891,72072,,,3878004310,,218947325.5
9/22/2006,669875756.6,341270.9874,6248088.277,,,,22925751.31,,2668254.04,535185.0105,,,2433636053,,179478757.3
9/25/2006,919528624.1,1341929.975,5875028.087,,,,40484358.79,,1500636.977,30888,,,2821044385,,414439170.5
9/26/2006,655772091.5,2518532.954,7046688.317,,,,39953200,,1374915.064,204039.992,,,2291650741,,272275428
9/27/2006,1533022939,472311.9828,9670319.71,,,,19164751.15,,1560174.024,93582.0036,,,2927138152,,223415912.7
9/28/2006,1395750954,225540.9918,2367400,,,,22421178.67,,1561518.049,219324.0042,,,1735356166,,238193207
9/29/2006,756078271,855816.0156,2289181.931,,,,20048574,,2005699.907,99027.9981,,,1360567071,,435158250
10/2/2006,820386735.1,1331153.976,2484960.112,,,,17415323.48,,1730160.08,131700,,,1419413339,,296884220.7
10/3/2006,1046645891,1136843.959,4204695.937,,,,19881839.1,,2739605.915,718976,,,2515863110,,272938400
10/4/2006,1124787863,2551164.046,5380803.918,,,,36522136.63,,3580672.057,95291.9982,,,3159214649,,388119651.3
10/5/2006,849271773.5,1531255.972,3547799.838,,,,25409995.24,,1354320.022,541926.0102,,,2324095783,,423720468.5
10/6/2006,1052184977,1587455.971,3628334.89,,,,18457710.55,,1820619.971,210399.992,,,2201959339,,322044126.2
10/9/2006,407139436.3,596051.9892,2218807.865,,,,16590946.74,,777852,78360.003,,,1383508869,,113959785.7
10/10/2006,796450498.6,1737048,1775789.919,,,,28482863.15,,1544879.975,566028,,,1058673849,,169451100
10/11/2006,994198452.8,2036510.963,4228212.064,,,,17970487.73,,1502592.976,685129.9869,,,1482370809,,148280433.5
10/12/2006,653183382.5,1646056.03,3283080.1,,,,24968994.89,,2241866,99844.9981,,,2978767343,,238353047
10/13/2006,632895594.7,713087.9872,2627069.92,,,,18232567.19,,2929289,221046.0042,,,2052225502,,158552616.9
10/16/2006,826341117.3,4112325.074,1905300,,,,26404326.39,,1813980.029,228459.0043,,,1245839917,,261700690.4
10/17/2006,1125703722,1130506.98,5287552.162,,,,28081620.83,,2491346,396075.0075,,,2246543616,,159966905
10/18/2006,1047878057,2216054,3561558.164,,,,26319530.77,,3502359,624927.9882,,,1329706153,,245424425.7
10/19/2006,792028813.2,23874564.43,2219228.068,,,,60538428.89,,2538711.041,63876,,,1811675253,,328975659
10/20/2006,986652117,1764314.937,3027600,,,,18025919.74,,1939140.032,143208.0027,,,866938911.9,,264685557.8
10/23/2006,1195186764,1656396,3772639.883,,,,62714118.17,,3884459.872,214559.996,,,1112717516,,155171770.6
10/24/2006,851512364,1503477.027,1678559.948,,,,24683592,,3017000,128568,,,1420531986,,243364299.5
10/25/2006,1046041899,1951320.035,2885385.134,,,,24321867.29,,3280864.054,16035.0003,,,1389684445,,234434333.3
10/26/2006,808359510,1598940.028,3561320.111,,,,18910158.45,,3045042.051,200243.9963,,,1454564508,,415174368.1
10/27/2006,1048158359,862154.9694,2570177.921,,,,28558588.75,,3458760,986790,,,1706072400,,420013451.9
10/30/2006,688340674.9,2014466,4101047.937,,,,37316400.46,,2203856.036,176120.9967,,,1323086487,,159046000
10/31/2006,1009302825,1540153.973,3234012.1,,,,20423375.6,,3628310,37057.9993,,,1620169117,,195617072.8
11/1/2006,913494975.2,1517870.946,4718307.855,,,,41753711.39,,4422960,105720.002,,,2207081052,,391506486.8
11/2/2006,832656000,1649639.941,2782205.915,,,,18659469.18,,3848832,116776.0044,,,1142739522,,259590894
11/3/2006,819402995.2,1178434.958,6866495.686,,,,23187537.32,,3410138.945,74017.9986,,,1453107670,,227479781
11/6/2006,900846858.9,1234284.022,4165937.936,,,,24429358.29,,3149810.948,399599.9925,,,1876154061,,398627423.2
11/7/2006,1155502949,2310032,7988267.629,,,,25310489.1,,3129051.052,297248.0112,,,1840516220,,428072034
11/8/2006,1128401662,650670.023,4150579.807,,,,24589100,,3709236,89947,,,1392995144,,257207630.8
11/9/2006,722428639.9,900000,8978008.415,,,,24752604,,3339059.89,109745.9958,,,1424768205,,267358679.5
11/10/2006,450335427.7,669256.0238,1557600.048,,,,16597602.48,,2263736.963,52259.998,,,818663821.9,,293170012.1
11/13/2006,691112508.6,1104459.961,3739082.116,,,,17073692.51,,1578528,166368.0064,,,824092557,,287651729.8
11/14/2006,935772464,877455.0155,5077329.763,,,,21503925,,5182450,100889.9962,,,1457773200,,493816655.7
11/15/2006,1081806824,1905120.034,4738219.926,,,,28890221.24,,2941188.05,216479.9959,,,1048750218,,201049368.2
11/16/2006,778413942.3,4364544.154,7668384.76,,,,19431550.55,,2559755.956,459976,,,1930486248,,246396611.6
11/17/2006,800401149,1213674,3211488.05,,,,21219269.39,,2168495.037,415280,,,1745948249,,238163281.3
11/20/2006,710730968.7,1862919.033,5023500,,,,21431353.39,,2162339.926,902876.9646,,,2058132971,,277837219.2
11/21/2006,701043701.4,654925.0115,7493642.235,,,,20024809.14,,1659229.028,86750.9983,,,2165118498,,233644875.9
11/22/2006,486504725,1328100,3147768.049,,,,17525093.75,,1528154.974,5154.0001,,,2050134533,,354379472.1
11/24/2006,304246400,170609.997,908942.0284,,,,8595599.753,,1752003.059,46224.0009,,,682936811.6,,238236925.3
11/27/2006,1129895754,1601984.972,7851689.879,,,,29908439.13,,3848735.064,81968,,,2857297724,,327482386.1
11/28/2006,1020499925,1601192.028,6640639.795,,,,26318048.38,,4120050,103940.002,,,3076491558,,382970780.7
11/29/2006,1139919891,1383399,4885683.228,,,,33601721.44,,3052543.949,47655.0009,,,2504008009,,349410085.2
11/30/2006,1566333419,2669079,8298581.613,,,,26359104.87,,2895102,165725.9969,,,1533851030,,559944291.8
12/1/2006,1771397129,506320.9911,7131839.779,,,,29691716.85,,5988005.9,122406.0023,,,3176311378,,360193613
12/4/2006,771098058.8,3721766.87,4413520.138,,,,19781016,,3137600.053,178892.9967,,,1854520303,,301771113.3
12/5/2006,814077318.6,1440740.05,3451140,,,,17979009.24,,2362955.96,92225,,,3673109117,,964739225.7
12/6/2006,521515628.5,217739.9962,1229183.942,,,,24942979.29,,1322271.978,92684,,,1247342345,,339164289.3
12/7/2006,789653712.9,1194435.042,4892039.771,,,,18599551.47,,3579908,152935.9972,,,1789014807,,273887557.5
12/8/2006,900310800,1500211.948,5458764,,,,12132392.65,,2405369.919,21788.0004,,,1248636128,,378383015.3
12/11/2006,482062040.4,551904.0192,1816180.028,,,,47684747.03,,1182483.04,381219.993,,,761472759.4,,213695421.3
12/12/2006,1105852010,655956.0114,5532191.914,,,,38892068.35,,2584200,114114,,,1980746567,,313186750
12/13/2006,548266071.1,887347.9846,3640462,,,,30510161.14,,2092369.965,228563.9916,,,1100212879,,230373953.9
12/14/2006,851099750.6,4027023.069,5200844.164,,,,16532639.3,,2958817.051,318594,,,1355876754,,508402347.7
12/15/2006,1162838579,588527,4653560.147,,,,26129489.1,,2608133.09,416327.9924,,,1322133670,,513205565.1
12/18/2006,840696122.8,5370650,6045200,,,,21591092,,3149760.109,217960.008,,,1363737359,,263864824.9
12/19/2006,769439537.4,935200.016,4247800.134,,,,19432715.18,,3658180.063,298924.989,,,3584890932,,474576300
12/20/2006,585483184.6,629856,2455071.039,,,,28078940.6,,2473729.043,685250,,,1393600725,,364648178.8
12/21/2006,742923270,2265368.039,3134499.95,,,,36698254.96,,3118125.946,603789.989,,,1662842266,,466757699.3
12/22/2006,838978980,720249.9875,3535422,,,,21966392.31,,3257166.056,466989.9915,,,1072604222,,389252385.9
12/26/2006,505326518.1,4795700.917,1669947.973,,,,37347837.95,,1123785.02,21924.0004,,,642890445.1,,242647423.3
12/27/2006,713924978,582599.98,3480245.944,,,,30397720.85,,2120878.037,414675.0075,,,1927136554,,258015800
12/28/2006,835111700.1,1086469.963,2277600.073,,,,65911209.07,,2718864.048,303929.989,,,983542293.8,,332752693.6
12/29/2006,614062897.7,2703462.953,3859334.938,,,,23015542.98,,3394710.119,664080,,,916385609.3,,405345925.5
1/3/2007,1434516762,4821404.083,4800000,,,,62679417.24,,6012299.79,796031.9856,,,4438198070,,888103738.2
1/4/2007,1286535516,1760767.939,3000479.904,,,,26395398,,3958931.931,458790.0082,,,3046569076,,635804226
1/5/2007,1161794841,1740129,3700871.941,,,,38104558.37,,3057654,5987453.891,,,3653198038,,647027493.1
1/8/2007,1004590528,1755580.03,1967830.969,,,,40001008.86,,2037869,378534.0069,,,2589941178,,476030449.8
1/9/2007,922919509,3259028.113,4391118,,,,21666041.69,,1868554.935,1386775,,,4771683968,,615557534.5
1/10/2007,1115042116,1445759.95,3342024,,,,23383162.33,,2344319.919,255021.9906,,,6338408827,,378749952
1/11/2007,933300315.1,1297632,3586352,,,,37870344,,3300878.884,211262.9922,,,5200365577,,329741355.4
1/12/2007,753419686,1237955.979,2036883.033,,,,23155283.31,,1514200,855348.0312,,,2856907659,,483329876.8
1/16/2007,886486658.8,2264368.961,2590015.917,,,,32655389.54,,1508016,762692.9861,,,2917385342,,503732508.8
1/17/2007,1102651450,2430670.084,3970912.128,,,,41064683,,2061520,240943.9912,,,2295187860,,275025956.3
1/18/2007,1308291159,2933783.95,6767952,,,,24636363.95,,5183590.182,251758,,,3474022537,,577012823.8
1/19/2007,1374320553,1972229.932,6051829.903,,,,27495534.39,,5871555,569281,,,2038097023,,558761809.2
1/22/2007,1276591700,6226176.214,5580300.089,,,,22973744.02,,5124540.089,1763895.032,,,2358119403,,452494380
1/23/2007,826751891.2,2779479,3880580,,,,30225558.14,,4202171.926,532128,,,3257125703,,399548960.4
1/24/2007,1275639295,5460960.093,4251060.137,,,,37502893.05,,2565000,1175207,,,2343905892,,576570556.8
1/25/2007,1095836945,1744500.06,6750636,,,,30835387.44,,4234469.926,1146495.979,,,3252791250,,366478302
1/26/2007,1207262014,749747.9871,8132599.871,,,,19647979.44,,5732511.9,538253.0194,,,3127168016,,437748372.1
1/29/2007,833947384,1455800,4848932.077,,,,19486476,,2378430.041,429198.0154,,,3339341097,,424055190.2
1/30/2007,956209914.6,1864959.968,2095516.067,,,,19291747.73,,3277560.057,1770762.032,,,2325405159,,305070203.9
1/31/2007,1235914828,1568091,7063105,,,,19150383,,6467832,133200,,,3641666421,,397815029.3
2/1/2007,1103575859,1334756.023,8852655.143,,,,30291470.84,,4049124.855,321821.9943,,,3953920503,,543041933.3
2/2/2007,754245324,3692207.875,1365540,,,,23999856,,1906531,473424.0084,,,2413733397,,536006887.8
2/5/2007,585895000,1382939.953,1558459,,,,27347152.76,,1782072.032,523768.0094,,,1876790982,,248662780.3
2/6/2007,918820434.5,893618,1229579.96,,,,28846947.6,,1860859.967,90671.9968,,,2023558124,,337552398.5
2/7/2007,751915421.9,2183742,5192880,,,,23328899.03,,3071655.055,355635.0063,,,1892257937,,385466678.2
2/8/2007,795445718.3,3185460.108,3982720,,,,23125409.04,,3516875,439950.9921,,,2286280836,,288041292.2
2/9/2007,830946448.2,8303008.141,2555432,,,,25487488.71,,4039750,1049792,,,3649592321,,346060891.4
2/12/2007,1156432683,855122,3152300.899,,,,18314685.24,,4156879.854,1234948.022,,,3163023084,,434717003.3
2/13/2007,812458060.8,1815597.969,2675460.043,,,,67021587.69,,5176020.092,445224.0156,,,3490031000,,344053243.7
2/14/2007,942791110.2,2524919.958,4771732.077,,,,24206121.33,,6427560,1225066.021,,,4409122477,,422736480
2/15/2007,776560487.8,1476592.025,1492172,,,,50681087.09,,2189087.96,402269.9931,,,1693755432,,320249608.8
2/16/2007,741640952,946208.9682,1633725.053,,,,15266265.63,,1709650.062,825019.9716,,,1750063151,,374216157.3
2/20/2007,716415176.4,1323342.022,1010239.967,,,,18760787.49,,4013766.927,2560800.044,,,1818081597,,608072537.1
2/21/2007,675545021.9,2539796,1112940.036,,,,22478975.69,,2671726,324744.0112,,,1695816961,,518941106.4
2/22/2007,915550597.2,3136320.106,3094074.05,,,,24708321.02,,4184999.925,787848,,,2757389357,,330801752.7
2/23/2007,747917429.7,1379360.023,2484173.92,,,,13679995.38,,2917199.896,1257105.022,,,3193086408,,285870708
2/26/2007,960120799.6,3670051.062,2001756.032,,,,20763511.15,,3485520.124,741761.9874,,,1757733285,,458179518
2/27/2007,3904113856,5479790.096,19562850,,,,84025053.57,,18770917.31,1760160.061,,,9705757229,,955717361.1
2/28/2007,2406319426,2403171.042,15008800,,,,51843995.54,,13662538.46,545395,,,7044612082,,603306661.3
3/1/2007,3046037882,1625269,17161914.27,,,,41402112.58,,16719819.44,1871421,,,6415446208,,811392489.9
3/2/2007,2118662766,1214236.043,12990910.4,,,,37302370.94,,13743300,797214.0141,,,6472191600,,503252413.9
3/5/2007,1876992827,3179788,16783662.51,,,,41533302.2,,16438675.53,1566575,,,5784325557,,587498686.6
3/6/2007,1104411068,1718409,12194591.24,,,,37320546.94,,10248525,719711.9874,,,5482657739,,651204022.2
3/7/2007,849815400,2396331.916,4874921.849,,,,24223291.04,,6540050,125246,,,3468451727,,439136802
3/8/2007,929632862.7,1856519.968,6104171.905,,,,24879455.29,,7038359.765,641247,,,4062911456,,392515701.9
3/9/2007,1145750223,1286655.978,3524736,,,,35991629.49,,5207445.175,419677.0146,,,2924010670,,626270953.1
3/12/2007,787679727.8,2416259.958,2321144.109,,,,21493783.7,,2979000.1,1363470,,,2833249273,,383572408.3
3/13/2007,1659740851,73400374.7,10511269.52,,,,35830354.97,,10122930.33,864119.9696,,,4819219924,,420026897.3
3/14/2007,2777193741,1245199.956,13579859.58,,,,36587313.52,,18279339.4,5307168.094,,,5514736533,,677311735.6
3/15/2007,962823031.9,3208537.113,3907101.12,,,,23033880.65,,7330015.241,419062.0074,,,3382730397,,315590309.3
3/16/2007,1027908205,1588720.056,3477825,,,,21608745.77,,6210643.899,237468.0042,,,2448541190,,341301050
3/19/2007,835074569.2,1220489.979,4618152,,,,20465081.42,,4727270.079,205524,,,2721927037,,465782417.2
3/20/2007,910415532,3290610,2848932.911,,,,54024991.49,,3990585.134,293250,,,1743325382,,335887288
3/21/2007,1208546254,2198999.963,15147084,,,,27140493.75,,11203500.19,1305471.978,,,4913833770,,499091173.5
3/22/2007,806162190.6,1714040.029,5491306,,,,23626242.69,,6729155.884,2048084.93,,,2511049643,,312866208
3/23/2007,657889388.6,3712368.126,6441903.898,,,,26380671.1,,3126059.946,1183287.02,,,1974322711,,410162400
3/26/2007,991460108,1098671.981,3551519.888,,,,31920850.78,,4553472.157,1642656,,,2573913419,,362476687.3
3/27/2007,952899927.3,698400.012,1898700.03,,,,22500286.75,,2985660.051,2165865.038,,,2153791896,,358146342.4
3/28/2007,1705862400,1835430.063,2643389.917,,,,36140050.99,,8137663.862,617976.0108,,,2583854811,,548184554.2
3/29/2007,1122979437,1088895.962,1309336.021,,,,16310479.54,,6653895.887,74685.0013,,,2700455868,,531705928
3/30/2007,1214543609,4042600,2074011.967,,,,21156344.11,,4474231.924,352159.9938,,,3326994922,,648908635.5
4/2/2007,766036492.4,15208533,1859085.029,,,,19348277.46,,3989979,818815.0145,,,2213837996,,589233600
4/3/2007,915976701.3,7487802,3322119.947,,,,17518145.76,,8515192.148,324044.9886,,,2897403782,,415591744.6
4/4/2007,610853364,4466082.076,1456264,,,,24705303.66,,3150618,678382.0236,,,2457141663,,604939354.2
4/5/2007,507611156,2698001.954,3712179.881,,,,15833700.66,,2674300.094,628760,,,2454171147,,237231377.9
4/9/2007,443443987.1,1129344,2260221.036,,,,14979498.41,,4404834,766613.9866,,,2581277937,,318736576
4/10/2007,711944569.3,7343331.876,1802592,,,,14674000,,1769590.062,201284.993,,,1865056654,,400080782.2
4/11/2007,1155399959,1572891.973,4001134.873,,,,19383329.19,,7190493,159208.0028,,,3371990390,,601981224.8
4/12/2007,750478545.9,553284.0094,1417472.023,,,,20759032.87,,4731103,176824.0031,,,2865791982,,470964492
4/13/2007,748801181.9,1317038.022,937050.015,,,,28252705.17,,4134536.073,227000,,,1447207473,,291962336.8
4/16/2007,1012381768,913410.0153,4536204.073,,,,32156758.68,,5234859.906,286700,,,2506506734,,958172435.9
4/17/2007,1013338550,3607146,3093174.1,,,,26307519.64,,5850975,347882.9939,,,3243615916,,1980440400
4/18/2007,1180784815,827171.9862,1722839.972,,,,22322879.39,,7947215.855,62886.9978,,,2083298845,,460759118.8
4/19/2007,1105163044,760602.9873,2891909.953,,,,35490628.97,,8060402.853,487190.0172,,,3708588867,,505571690.2
4/20/2007,1332083328,792550,8757754.144,,,,17208342.23,,12435338.54,398579.993,,,1968478404,,532860341.3
4/23/2007,969937515,1946397.935,2161878,,,,35658125,,15550184.71,270960.0048,,,1765822354,,495632948.8
4/24/2007,1371361482,2173220.036,2036063.967,,,,24287444.67,,22007808,118481.9958,,,2297626868,,636757900
4/25/2007,1652329875,2243519.963,4290884.858,,,,39145808.42,,11959199.77,418469.9926,,,2208947013,,526670144.8
4/26/2007,1273794531,2087047.931,5268471.913,,,,27067040.36,,9468858,972606.0173,,,2529568142,,761063722.7
4/27/2007,987663195.9,867580.9714,3054168.101,,,,21926155.59,,7262332.139,541648,,,3013505041,,304905253.5
4/30/2007,1344332939,2271791.925,8070700,,,,20222622,,13187970.5,600048.0108,,,3333226282,,497552289.1
5/1/2007,2787050229,3440743.057,4150350.138,,,,26711393.08,,22737075.43,395043.9929,,,3490594661,,423062194.7
5/2/2007,1234319731,2286079.962,4640700.078,,,,22741289.39,,13066617.25,625856.0112,,,3242418469,,507242880
5/3/2007,1239660234,1704411,5741975,,,,18523159.25,,13477632,705600,,,1961496693,,439698758.5
5/4/2007,1418672077,1909440.031,3474097,,,,17746682.95,,13686419.47,151848.0054,,,1942757295,,515842598.4
5/7/2007,1393939831,2748603.089,3493824,,,,23331934.07,,10116647.8,304722,,,1266045842,,374867368.6
5/8/2007,1259661265,2129886.035,4297344,,,,18305863.02,,10414179.59,263905.0094,,,3424153390,,710624000
5/9/2007,1286012027,1387350,4745925,,,,18302789.27,,15222000.6,148148,,,2796788555,,620843979.4
5/10/2007,1968393500,3184024.052,4881850.163,,,,21909872.89,,17444356.68,218087.9922,,,4455670061,,560639255.8
5/11/2007,1355794252,1295540.042,8087556.136,,,,21666178.84,,15602873.69,45088.0008,,,2697357559,,418699960
5/14/2007,1435350491,852209.0139,3245898,,,,29986779.6,,13673790.27,151443,,,3534497027,,452352435
5/15/2007,2882801997,1571071.974,10158720.17,,,,53834397.84,,33387810.66,100494.0036,,,3419978759,,512760138.8
5/16/2007,2014801269,445319.9856,6637620.226,,,,26729220.07,,27772774.44,324510.0058,,,2311190425,,432587700.6
5/17/2007,1674238339,2719199.956,14857056,,,,22445856.9,,13124935.26,232218.0042,,,2265618264,,308395651.6
5/18/2007,1284756800,10205030.33,6750975.116,,,,24941393.34,,17171588,276150,,,2087887361,,306722036.7
5/21/2007,1712794682,6282353.899,6110531.896,,,,92607331.77,,16792272.34,492259.0089,,,4231649695,,611994423.7
5/22/2007,1512845925,5310405.086,3350776.114,,,,19499455.77,,21020499.58,150605.9973,,,3038312933,,288584223.6
5/23/2007,1486794367,4653749.925,8818784,,,,44838642.6,,26937305.45,167310,,,5274674557,,891691676.7
5/24/2007,3783992324,3336735.054,18991015.68,,,,27620937.74,,41903638.33,728904.0132,,,6537012859,,483211392
5/25/2007,1379600954,2081311.933,6975936.119,,,,20412227.27,,13638196.27,132144.0024,,,2554925930,,498228501.4
5/29/2007,1646600996,971516.0157,4387131,,,,22929407.69,,18131850,312479.9944,,,2562280024,,428017966.3
5/30/2007,1970145434,927376.0298,11935425,,,,18198067.51,,26229961.07,9733185.35,,,4437393370,,423291358.3
5/31/2007,1226119293,1542807.975,3537595.939,,,,50042302,,16259250.67,2099243.963,,,3028110240,,755069942.7
6/1/2007,1310527062,1961558.031,3210432,,,,28576151.24,,10845490.22,169529.994,,,3127765953,,277989097.2
6/4/2007,1014695409,943448,5957299.898,,,,30767080.18,,10011599.59,289016.9898,,,3427232083,,398268595.1
6/5/2007,1822784650,4871710.079,5363533.183,,,,30240878.41,,18153563.26,79393.9986,,,3520866485,,327229924
6/6/2007,2022944859,1763615.029,15637046.74,,,,33358300.45,,27838500,96100.9983,,,5140834147,,437332213.9
6/7/2007,3448814911,7075536,17931056,,,,50791555.41,,42656363.18,72735.0013,,,8200177141,,790241438
6/8/2007,2561015095,629124.0206,22692750,,,,32266000,,28816608,84120.003,,,5350447668,,411993408
6/11/2007,1379060995,379192,7714929.87,,,,22563641.62,,14447189.71,354122.9937,,,2831789635,,295966893.9
6/12/2007,2637956864,1646959.973,17425080.29,,,,28927231.2,,32880447.36,33270.0006,,,3892353391,,512832305.5
6/13/2007,2325960572,1466264.952,9901877.664,,,,26372620.72,,39994851.6,55740.002,,,4022723912,,645906249.4
6/14/2007,1730039262,1343751.978,8201786.86,,,,22813255.07,,33824488.63,299916.0054,,,2896878504,,569731280.9
6/15/2007,1497436310,1259614.98,16079250.28,,,,43951650,,24812755.51,146145.9974,,,5963230044,,377475121.7
6/18/2007,1383189520,2104940,2979930,,,,27132196.37,,14229062.58,638628,,,1860742328,,352077903.3
6/19/2007,1452147671,881536.0284,7093402,,,,22038800.6,,18737421,412771.9926,,,2662371754,,274983580
6/20/2007,2290589172,1021538.967,4774718,,,,20377727.72,,25509685.51,11122.0002,,,4180923731,,414456705.2
6/21/2007,3647706959,406032,12312315,,,,27573084.75,,45089693.09,206830.0074,,,3548168413,,403657891.1
6/22/2007,2966390556,1518500.05,7461300,,,,34121975.05,,44161905.87,197928,,,2953653848,,609739269.6
6/25/2007,2533435105,5187456.086,13624944,,,,46576218.06,,45614441.79,467670,,,3828205267,,498360311.3
6/26/2007,2898559265,2179995.964,13542200,,,,37514845.91,,47345630.08,60730.9989,,,3830124452,,665030070.1
6/27/2007,2813971615,992200,7203470.245,,,,24573374.33,,27412856.55,116045.9958,,,4117848079,,496335406.6
6/28/2007,1868624548,1501639.975,8686271.706,,,,27009215.63,,28679035,104975,,,2921182000,,625147424
6/29/2007,2612417662,2368856,3871055.869,,,,38633685.46,,26920521.07,496798,,,5185577525,,828013624.2
7/2/2007,1198654559,4143935.932,3275181,,,,22557840.93,,15525509.37,62370.0011,,,4107606126,,520925368.7
7/3/2007,1020524505,1117480.036,1552109.947,,,,24217344.99,,8530886,39633.9993,,,1837972461,,176704883.3
7/5/2007,1273206613,2016441.033,3054320.105,,,,38923753.93,,14959888,56330.002,,,3527442257,,509239283.6
7/6/2007,1118811672,651688,3323790.943,,,,24652439.32,,12968280.53,229887,,,4380057652,,273157612.6
7/9/2007,1322327385,799240,3980857.931,,,,22822800.94,,11999415.75,286722.0051,,,4000979445,,497351766
7/10/2007,1704330506,1076366.018,4657289,,,,31323180.88,,20882790.84,151577.9973,,,5481007275,,470591982.7
7/11/2007,2269285280,944725.0155,3558464.122,,,,23738661.99,,17702160.36,95472,,,3574746018,,449593457.5
7/12/2007,1870093900,1431060.023,13925764.76,,,,41898734.29,,33337378.58,163328,,,4099604465,,420006551.1
7/13/2007,1181818532,3525600.113,8083944,,,,48667723.67,,18351970.78,101951.9982,,,3464727719,,437102349.5
7/16/2007,1623021615,4627112.074,6032846.106,,,,40108123,,18260458.61,1169964,,,3381891936,,292045120.5
7/17/2007,1859242180,748080,3993039.93,,,,28257845.77,,25945136,686006,,,3078652693,,332800361
7/18/2007,2898718893,2669010,6911674,,,,39946697.9,,36503999.22,772800,,,4865019767,,829647750.1
7/19/2007,1221491493,473100,3297030.116,,,,19363529.47,,15913770.34,1872792.067,,,3458785875,,465171184.2
7/20/2007,2670663153,1455180.047,6675449.883,,,,33432210,,31070571,212078.0038,,,6720551784,,463605718.5
7/23/2007,1769219979,804049.974,2398437.042,,,,25070400,,22680840.97,241359.0043,,,5115470123,,415934617.1
7/24/2007,2861805043,1823458.06,8788640,,,,45895792.65,,44443075,1675596.03,,,7462743142,,800725335.2
7/25/2007,3085335000,1103013.982,8181860.142,,,,82903308.53,,51449206.93,189618,,,6417716365,,722169217.7
7/26/2007,6302825279,2920468,21547208,,,,124388214.6,,89569341.8,1021140.037,,,13173786190,,1075239270
7/27/2007,4151966322,3351099.943,14959475.75,,,,80702343.57,,75509300,409200.0075,,,8388365833,,768278846.1
7/30/2007,3049879838,3205387.946,14874048,,,,61430041.8,,43325275,469625,,,6824302603,,712847294.9
7/31/2007,3073428265,4704419.92,12403259.79,,,,54058447.6,,59196800,148446,,,8384203799,,905172917.1
8/1/2007,5629035004,3472105.117,20051500,,,,58502078.29,,99183743.9,1518158.028,,,14041735995,,896766949
8/2/2007,3050799189,2307159.039,8944231.848,,,,37619638.91,,61730298,1713184.031,,,6223675038,,714799359
8/3/2007,4502523658,1227692,12949020.22,,,,74690283.37,,64135050.46,1254942.023,,,8284905902,,613785959.9
8/6/2007,4186006566,3156356.106,13875364.53,,,,83324079.22,,90167778.21,256338.0047,,,9413573210,,568357031.8
8/7/2007,3471460327,3225914.892,13036055.78,,,,122517843.7,,56813373.15,10916.0004,,,7183922923,,655984210.9
8/8/2007,3761925273,68538117.87,11224675.19,,,,152418425.7,,48537855,316273.9942,,,6861895676,,690998487.2
8/9/2007,5163525599,4079690.931,15048196.25,,,,114880325.1,,85687342.32,237423.9956,,,10218051566,,689574485.8
8/10/2007,4918353843,5489118,24943359.58,,,,51830552.76,,120761337.7,928985.9826,,,10520159092,,852455075.6
8/13/2007,2258400924,2718055.954,6305815.79,,,,29569608,,41846752.61,726511.9728,,,5143808573,,456295856.1
8/14/2007,2722543464,1374212.048,16690226,,,,57130008.29,,80812488.07,577700,,,6329914645,,614631328.1
8/15/2007,3732011574,5442508,19664573.68,,,,85004952.86,,100790284.2,561107.9893,,,9324855311,,834407660.5
8/16/2007,6788562795,6286029.782,51941118.31,,,,137992578.2,,167031848.9,715631.9864,,,16596481950,,1688235096
8/17/2007,4346375140,1340434.977,21747083.64,,,,79393156.56,,81415406.46,178398.0034,,,12207310425,,864144406.7
8/20/2007,2214009878,1827139.969,11848640.2,,,,92473800,,42912481.62,61800,,,7854245788,,571795659.6
8/21/2007,1879609543,767520.013,8524159.86,,,,30690467.11,,44534714.31,1102897,,,5284093379,,514879811.2
8/22/2007,1694462833,1059989.982,7897139.737,,,,49413364,,44804278.26,126864.0024,,,7369867547,,633890966.6
8/23/2007,1857821143,1255660.958,13874297.77,,,,42754816.23,,43101120,10676.0002,,,5933515147,,379946330.1
8/24/2007,1291777594,1515527.975,11915640.4,,,,69107702.02,,37564285.51,37205.0014,,,6938022794,,380492303.7
8/27/2007,1132371925,1608660.054,6260432,,,,79794501.46,,26443824.52,154280.0029,,,3716292049,,595552845
8/28/2007,1703625309,639980,12918454.58,,,,81196810.4,,46850236.23,110187.0021,,,7192007146,,626845551.8
8/29/2007,1419495065,796094,4829894.839,,,,27973400.81,,46585529.09,344045,,,5578098750,,462501279
8/30/2007,1684328453,4939924,6611504.89,,,,27559460.39,,35074401.36,84576.0016,,,3912111690,,468338976
8/31/2007,1483087773,375605.9937,5906359.802,,,,25694569.51,,45412981.78,91834,,,7209309824,,573516813.4
